"name","year","time","lat","long","pressure","wind","type"
"Bertha",1996,"1996-07-05 06:00:00",10.2,-36.3,1008,30,"Tropical Depression"
"Bertha",1996,"1996-07-05 12:00:00",11,-39,1007,35,"Tropical Storm"
"Bertha",1996,"1996-07-05 18:00:00",12,-41.2,1006,35,"Tropical Storm"
"Bertha",1996,"1996-07-06 00:00:00",12.7,-43.9,1005,35,"Tropical Storm"
"Bertha",1996,"1996-07-06 06:00:00",13.1,-46.6,1004,35,"Tropical Storm"
"Bertha",1996,"1996-07-06 12:00:00",13.7,-48.7,1002,40,"Tropical Storm"
"Bertha",1996,"1996-07-06 18:00:00",14.2,-51,1000,45,"Tropical Storm"
"Bertha",1996,"1996-07-07 00:00:00",14.9,-52.9,999,50,"Tropical Storm"
"Bertha",1996,"1996-07-07 06:00:00",15.6,-54.8,997,55,"Tropical Storm"
"Bertha",1996,"1996-07-07 12:00:00",16.4,-56.9,995,60,"Tropical Storm"
"Bertha",1996,"1996-07-07 18:00:00",16.5,-58.4,992,70,"Hurricane"
"Bertha",1996,"1996-07-08 00:00:00",17,-60.1,988,75,"Hurricane"
"Bertha",1996,"1996-07-08 06:00:00",17.5,-61.8,985,75,"Hurricane"
"Bertha",1996,"1996-07-08 12:00:00",18,-63.5,983,70,"Hurricane"
"Bertha",1996,"1996-07-08 18:00:00",18.6,-64.9,978,75,"Hurricane"
"Bertha",1996,"1996-07-09 00:00:00",19.4,-66.1,970,80,"Hurricane"
"Bertha",1996,"1996-07-09 06:00:00",20.3,-67.7,960,100,"Hurricane"
"Bertha",1996,"1996-07-09 12:00:00",21.4,-69.4,965,100,"Hurricane"
"Bertha",1996,"1996-07-09 18:00:00",22.5,-71.1,967,90,"Hurricane"
"Bertha",1996,"1996-07-10 00:00:00",23.6,-72.6,969,85,"Hurricane"
"Bertha",1996,"1996-07-10 06:00:00",24.5,-74,971,80,"Hurricane"
"Bertha",1996,"1996-07-10 12:00:00",25.4,-75.3,968,80,"Hurricane"
"Bertha",1996,"1996-07-10 18:00:00",26.4,-75.8,966,80,"Hurricane"
"Bertha",1996,"1996-07-11 00:00:00",27.5,-76.4,968,75,"Hurricane"
"Bertha",1996,"1996-07-11 06:00:00",28.3,-76.8,972,75,"Hurricane"
"Bertha",1996,"1996-07-11 12:00:00",29.2,-77.5,977,75,"Hurricane"
"Bertha",1996,"1996-07-11 18:00:00",30,-78,980,70,"Hurricane"
"Bertha",1996,"1996-07-12 00:00:00",30.7,-78.3,982,70,"Hurricane"
"Bertha",1996,"1996-07-12 06:00:00",31.2,-78.6,984,70,"Hurricane"
"Bertha",1996,"1996-07-12 12:00:00",32.2,-78.4,975,85,"Hurricane"
"Bertha",1996,"1996-07-12 18:00:00",33.6,-78.1,974,90,"Hurricane"
"Bertha",1996,"1996-07-13 00:00:00",35,-77.6,993,65,"Hurricane"
"Bertha",1996,"1996-07-13 06:00:00",36.7,-77,993,60,"Tropical Storm"
"Bertha",1996,"1996-07-13 12:00:00",38.3,-76.1,994,60,"Tropical Storm"
"Bertha",1996,"1996-07-13 18:00:00",40.2,-74.5,994,60,"Tropical Storm"
"Bertha",1996,"1996-07-14 00:00:00",42.1,-71.9,994,60,"Tropical Storm"
"Bertha",1996,"1996-07-14 06:00:00",44.1,-69,995,55,"Tropical Storm"
"Cesar",1996,"1996-07-24 18:00:00",11.8,-62.6,1009,25,"Tropical Depression"
"Cesar",1996,"1996-07-25 00:00:00",11.9,-64.7,1009,25,"Tropical Depression"
"Cesar",1996,"1996-07-25 06:00:00",11.9,-66.5,1007,30,"Tropical Depression"
"Cesar",1996,"1996-07-25 12:00:00",12.1,-68.1,1004,40,"Tropical Storm"
"Cesar",1996,"1996-07-25 18:00:00",12.3,-69.6,1002,40,"Tropical Storm"
"Cesar",1996,"1996-07-26 00:00:00",12.4,-71,1002,40,"Tropical Storm"
"Cesar",1996,"1996-07-26 06:00:00",12.4,-72.7,1002,40,"Tropical Storm"
"Cesar",1996,"1996-07-26 12:00:00",12.3,-74.5,1002,45,"Tropical Storm"
"Cesar",1996,"1996-07-26 18:00:00",11.9,-76.1,1002,50,"Tropical Storm"
"Cesar",1996,"1996-07-27 00:00:00",11.7,-77.2,1000,50,"Tropical Storm"
"Cesar",1996,"1996-07-27 06:00:00",11.6,-78.1,992,60,"Tropical Storm"
"Cesar",1996,"1996-07-27 12:00:00",11.6,-79.5,992,70,"Tropical Storm"
"Cesar",1996,"1996-07-27 18:00:00",11.8,-81,994,65,"Tropical Storm"
"Cesar",1996,"1996-07-28 00:00:00",12,-82.6,992,70,"Tropical Storm"
"Cesar",1996,"1996-07-28 06:00:00",12.3,-84.2,990,70,"Tropical Storm"
"Cesar",1996,"1996-07-28 12:00:00",12.7,-86.2,995,50,"Tropical Storm"
"Cesar",1996,"1996-07-28 18:00:00",13.1,-87.9,1004,35,"Tropical Storm"
"Dolly",1996,"1996-08-19 06:00:00",17.3,-80.2,1009,25,"Tropical Depression"
"Dolly",1996,"1996-08-19 12:00:00",17.8,-81.7,1008,30,"Tropical Depression"
"Dolly",1996,"1996-08-19 18:00:00",18.2,-83,1006,45,"Tropical Storm"
"Dolly",1996,"1996-08-20 00:00:00",18.6,-84.4,1006,45,"Tropical Storm"
"Dolly",1996,"1996-08-20 06:00:00",18.8,-85.7,1005,55,"Tropical Storm"
"Dolly",1996,"1996-08-20 12:00:00",19,-86.9,1002,60,"Tropical Storm"
"Dolly",1996,"1996-08-20 18:00:00",19.2,-87.8,999,65,"Hurricane"
"Dolly",1996,"1996-08-21 00:00:00",19.2,-88.7,1001,40,"Tropical Storm"
"Dolly",1996,"1996-08-21 06:00:00",19.3,-89.5,1002,35,"Tropical Storm"
"Dolly",1996,"1996-08-21 12:00:00",19.4,-90.1,1002,30,"Tropical Depression"
"Dolly",1996,"1996-08-21 18:00:00",19.5,-90.7,1002,30,"Tropical Depression"
"Dolly",1996,"1996-08-22 00:00:00",19.7,-91.4,1002,35,"Tropical Storm"
"Dolly",1996,"1996-08-22 06:00:00",20.1,-92.6,1002,45,"Tropical Storm"
"Dolly",1996,"1996-08-22 12:00:00",20.4,-93.7,999,45,"Tropical Storm"
"Dolly",1996,"1996-08-22 18:00:00",20.6,-94.2,993,50,"Tropical Storm"
"Dolly",1996,"1996-08-23 00:00:00",20.9,-94.9,990,55,"Tropical Storm"
"Dolly",1996,"1996-08-23 06:00:00",21.3,-96.1,991,60,"Tropical Storm"
"Dolly",1996,"1996-08-23 12:00:00",21.6,-97.7,989,70,"Hurricane"
"Dolly",1996,"1996-08-23 18:00:00",21.6,-99.3,997,45,"Tropical Storm"
"Dolly",1996,"1996-08-24 00:00:00",21.6,-100.9,1002,30,"Tropical Depression"
"Dolly",1996,"1996-08-24 06:00:00",21.6,-102.5,1004,25,"Tropical Depression"
"Dolly",1996,"1996-08-24 12:00:00",21.7,-104,1005,20,"Tropical Depression"
"Dolly",1996,"1996-08-24 18:00:00",21.7,-105.7,1005,20,"Tropical Depression"
"Dolly",1996,"1996-08-25 00:00:00",21.8,-107.3,1005,20,"Tropical Depression"
"Edouard",1996,"1996-08-19 18:00:00",12.4,-19.9,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-20 00:00:00",12.4,-20.7,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-20 06:00:00",12.4,-21.6,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-20 12:00:00",12.5,-22.6,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-20 18:00:00",12.6,-23.8,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-21 00:00:00",12.6,-25.3,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-21 06:00:00",12.8,-26.7,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-21 12:00:00",12.9,-27.9,1007,25,"Tropical Depression"
"Edouard",1996,"1996-08-21 18:00:00",13,-29.2,1006,25,"Tropical Depression"
"Edouard",1996,"1996-08-22 00:00:00",13.1,-30.3,1006,30,"Tropical Depression"
"Edouard",1996,"1996-08-22 06:00:00",13.2,-31.6,1005,35,"Tropical Storm"
"Edouard",1996,"1996-08-22 12:00:00",13.4,-32.9,1003,40,"Tropical Storm"
"Edouard",1996,"1996-08-22 18:00:00",13.5,-34.4,1002,40,"Tropical Storm"
"Edouard",1996,"1996-08-23 00:00:00",13.7,-35.8,1000,45,"Tropical Storm"
"Edouard",1996,"1996-08-23 06:00:00",13.8,-37,996,50,"Tropical Storm"
"Edouard",1996,"1996-08-23 12:00:00",13.9,-38.3,988,65,"Hurricane"
"Edouard",1996,"1996-08-23 18:00:00",14,-39.8,986,65,"Hurricane"
"Edouard",1996,"1996-08-24 00:00:00",14.1,-41.1,983,70,"Hurricane"
"Edouard",1996,"1996-08-24 06:00:00",14.1,-42.4,980,75,"Hurricane"
"Edouard",1996,"1996-08-24 12:00:00",14.4,-43.6,970,90,"Hurricane"
"Edouard",1996,"1996-08-24 18:00:00",14.6,-44.7,960,100,"Hurricane"
"Edouard",1996,"1996-08-25 00:00:00",15,-45.8,942,120,"Hurricane"
"Edouard",1996,"1996-08-25 06:00:00",15.4,-47,933,125,"Hurricane"
"Edouard",1996,"1996-08-25 12:00:00",15.9,-48.3,934,125,"Hurricane"
"Edouard",1996,"1996-08-25 18:00:00",16.5,-49.6,935,125,"Hurricane"
"Edouard",1996,"1996-08-26 00:00:00",17,-50.9,936,125,"Hurricane"
"Edouard",1996,"1996-08-26 06:00:00",17.5,-52,936,125,"Hurricane"
"Edouard",1996,"1996-08-26 12:00:00",17.9,-53.2,937,125,"Hurricane"
"Edouard",1996,"1996-08-26 18:00:00",18.4,-54.5,938,125,"Hurricane"
"Edouard",1996,"1996-08-27 00:00:00",18.9,-55.6,942,125,"Hurricane"
"Edouard",1996,"1996-08-27 06:00:00",19.5,-56.9,948,120,"Hurricane"
"Edouard",1996,"1996-08-27 12:00:00",20,-58.1,952,115,"Hurricane"
"Edouard",1996,"1996-08-27 18:00:00",20.4,-59.3,951,115,"Hurricane"
"Edouard",1996,"1996-08-28 00:00:00",20.9,-60.4,944,125,"Hurricane"
"Edouard",1996,"1996-08-28 06:00:00",21.3,-61.7,952,115,"Hurricane"
"Edouard",1996,"1996-08-28 12:00:00",21.9,-63.2,960,110,"Hurricane"
"Edouard",1996,"1996-08-28 18:00:00",22.3,-64.6,956,110,"Hurricane"
"Edouard",1996,"1996-08-29 00:00:00",22.9,-65.9,957,110,"Hurricane"
"Edouard",1996,"1996-08-29 06:00:00",23.4,-67.1,961,110,"Hurricane"
"Edouard",1996,"1996-08-29 12:00:00",24,-68.1,950,115,"Hurricane"
"Edouard",1996,"1996-08-29 18:00:00",24.7,-69,948,120,"Hurricane"
"Edouard",1996,"1996-08-30 00:00:00",25.5,-69.5,941,120,"Hurricane"
"Edouard",1996,"1996-08-30 06:00:00",26.4,-69.9,939,120,"Hurricane"
"Edouard",1996,"1996-08-30 12:00:00",27.4,-70.2,938,120,"Hurricane"
"Edouard",1996,"1996-08-30 18:00:00",28.5,-70.5,934,120,"Hurricane"
"Edouard",1996,"1996-08-31 00:00:00",29.5,-70.5,944,110,"Hurricane"
"Edouard",1996,"1996-08-31 06:00:00",30.4,-70.6,950,105,"Hurricane"
"Edouard",1996,"1996-08-31 12:00:00",31.6,-70.3,952,105,"Hurricane"
"Edouard",1996,"1996-08-31 18:00:00",32.7,-70.1,953,100,"Hurricane"
"Edouard",1996,"1996-09-01 00:00:00",34,-70.1,959,100,"Hurricane"
"Edouard",1996,"1996-09-01 06:00:00",35.2,-70.1,958,100,"Hurricane"
"Edouard",1996,"1996-09-01 12:00:00",36.5,-70.2,958,95,"Hurricane"
"Edouard",1996,"1996-09-01 18:00:00",37.5,-70,960,85,"Hurricane"
"Edouard",1996,"1996-09-02 00:00:00",38.7,-69.5,964,80,"Hurricane"
"Edouard",1996,"1996-09-02 06:00:00",39.8,-69.4,961,70,"Hurricane"
"Edouard",1996,"1996-09-02 12:00:00",40.5,-68.3,962,70,"Hurricane"
"Edouard",1996,"1996-09-02 18:00:00",41.3,-67.3,972,65,"Hurricane"
"Edouard",1996,"1996-09-03 00:00:00",42,-66.8,978,60,"Tropical Storm"
"Fran",1996,"1996-08-23 12:00:00",14,-21,1012,25,"Tropical Depression"
"Fran",1996,"1996-08-23 18:00:00",14.1,-22.8,1011,25,"Tropical Depression"
"Fran",1996,"1996-08-24 00:00:00",14.2,-24.8,1010,25,"Tropical Depression"
"Fran",1996,"1996-08-24 06:00:00",14.2,-26.6,1009,30,"Tropical Depression"
"Fran",1996,"1996-08-24 12:00:00",14.1,-28.2,1009,30,"Tropical Depression"
"Fran",1996,"1996-08-24 18:00:00",14.1,-29.6,1009,30,"Tropical Depression"
"Fran",1996,"1996-08-25 00:00:00",14.1,-30.8,1009,25,"Tropical Depression"
"Fran",1996,"1996-08-25 06:00:00",14.3,-32,1009,25,"Tropical Depression"
"Fran",1996,"1996-08-25 12:00:00",14.6,-33.4,1009,25,"Tropical Depression"
"Fran",1996,"1996-08-25 18:00:00",14.7,-35.1,1009,25,"Tropical Depression"
"Fran",1996,"1996-08-26 00:00:00",14.9,-37,1009,25,"Tropical Depression"
"Fran",1996,"1996-08-26 06:00:00",15.1,-38.6,1009,25,"Tropical Depression"
"Fran",1996,"1996-08-26 12:00:00",15.3,-40,1009,30,"Tropical Depression"
"Fran",1996,"1996-08-26 18:00:00",15.2,-41.4,1008,30,"Tropical Depression"
"Fran",1996,"1996-08-27 00:00:00",14.9,-42.7,1007,30,"Tropical Depression"
"Fran",1996,"1996-08-27 06:00:00",14.7,-43.8,1006,30,"Tropical Depression"
"Fran",1996,"1996-08-27 12:00:00",14.6,-44.9,1005,35,"Tropical Storm"
"Fran",1996,"1996-08-27 18:00:00",14.6,-46.1,1004,40,"Tropical Storm"
"Fran",1996,"1996-08-28 00:00:00",14.6,-47.5,1002,45,"Tropical Storm"
"Fran",1996,"1996-08-28 06:00:00",15,-49.1,1000,50,"Tropical Storm"
"Fran",1996,"1996-08-28 12:00:00",15.5,-50.7,995,55,"Tropical Storm"
"Fran",1996,"1996-08-28 18:00:00",15.9,-52.3,990,60,"Tropical Storm"
"Fran",1996,"1996-08-29 00:00:00",16.4,-53.7,987,65,"Hurricane"
"Fran",1996,"1996-08-29 06:00:00",17,-55,987,65,"Hurricane"
"Fran",1996,"1996-08-29 12:00:00",17.8,-56.3,988,65,"Hurricane"
"Fran",1996,"1996-08-29 18:00:00",18.6,-57.5,988,65,"Hurricane"
"Fran",1996,"1996-08-30 00:00:00",19.1,-58.5,991,65,"Hurricane"
"Fran",1996,"1996-08-30 06:00:00",19.4,-59.4,991,65,"Hurricane"
"Fran",1996,"1996-08-30 12:00:00",19.8,-60.1,989,65,"Hurricane"
"Fran",1996,"1996-08-30 18:00:00",20.2,-60.6,990,60,"Tropical Storm"
"Fran",1996,"1996-08-31 00:00:00",20.5,-60.9,988,60,"Tropical Storm"
"Fran",1996,"1996-08-31 06:00:00",20.8,-61.2,987,60,"Tropical Storm"
"Fran",1996,"1996-08-31 12:00:00",21.1,-61.4,984,65,"Hurricane"
"Fran",1996,"1996-08-31 18:00:00",21.5,-61.7,983,65,"Hurricane"
"Fran",1996,"1996-09-01 00:00:00",21.7,-62.1,978,65,"Hurricane"
"Fran",1996,"1996-09-01 06:00:00",21.9,-62.6,982,65,"Hurricane"
"Fran",1996,"1996-09-01 12:00:00",22.2,-63.2,982,70,"Hurricane"
"Fran",1996,"1996-09-01 18:00:00",22.5,-63.9,981,75,"Hurricane"
"Fran",1996,"1996-09-02 00:00:00",22.9,-64.7,978,75,"Hurricane"
"Fran",1996,"1996-09-02 06:00:00",23.3,-65.7,976,75,"Hurricane"
"Fran",1996,"1996-09-02 12:00:00",23.6,-66.7,976,75,"Hurricane"
"Fran",1996,"1996-09-02 18:00:00",23.9,-67.9,976,75,"Hurricane"
"Fran",1996,"1996-09-03 00:00:00",24.2,-69,977,75,"Hurricane"
"Fran",1996,"1996-09-03 06:00:00",24.4,-70.1,975,80,"Hurricane"
"Fran",1996,"1996-09-03 12:00:00",24.7,-71.2,973,80,"Hurricane"
"Fran",1996,"1996-09-03 18:00:00",25.2,-72.2,968,85,"Hurricane"
"Fran",1996,"1996-09-04 00:00:00",25.7,-73.1,961,95,"Hurricane"
"Fran",1996,"1996-09-04 06:00:00",26.4,-73.9,953,100,"Hurricane"
"Fran",1996,"1996-09-04 12:00:00",27,-74.7,956,105,"Hurricane"
"Fran",1996,"1996-09-04 18:00:00",27.7,-75.5,952,105,"Hurricane"
"Fran",1996,"1996-09-05 00:00:00",28.6,-76.1,946,105,"Hurricane"
"Fran",1996,"1996-09-05 06:00:00",29.8,-76.7,952,105,"Hurricane"
"Fran",1996,"1996-09-05 12:00:00",31,-77.2,954,100,"Hurricane"
"Fran",1996,"1996-09-05 18:00:00",32.3,-77.8,952,100,"Hurricane"
"Fran",1996,"1996-09-06 00:00:00",33.7,-78,954,100,"Hurricane"
"Fran",1996,"1996-09-06 06:00:00",35.2,-78.7,970,65,"Hurricane"
"Fran",1996,"1996-09-06 12:00:00",36.7,-79,985,40,"Tropical Storm"
"Fran",1996,"1996-09-06 18:00:00",38,-79.4,995,30,"Tropical Depression"
"Fran",1996,"1996-09-07 00:00:00",39.2,-79.9,1000,30,"Tropical Depression"
"Fran",1996,"1996-09-07 06:00:00",40.4,-80.4,1001,30,"Tropical Depression"
"Fran",1996,"1996-09-07 12:00:00",41.2,-80.5,1001,30,"Tropical Depression"
"Fran",1996,"1996-09-07 18:00:00",42,-80.4,1000,30,"Tropical Depression"
"Fran",1996,"1996-09-08 00:00:00",42.8,-80.1,999,30,"Tropical Depression"
"Fran",1996,"1996-09-08 06:00:00",43.4,-79.9,999,30,"Tropical Depression"
"Fran",1996,"1996-09-08 12:00:00",44,-79,1000,25,"Tropical Depression"
"Fran",1996,"1996-09-08 18:00:00",44.5,-77.6,1001,25,"Tropical Depression"
"Gustav",1996,"1996-08-26 00:00:00",12.7,-23,1008,30,"Tropical Depression"
"Gustav",1996,"1996-08-26 06:00:00",12.7,-24.1,1008,30,"Tropical Depression"
"Gustav",1996,"1996-08-26 12:00:00",12.5,-25.3,1008,30,"Tropical Depression"
"Gustav",1996,"1996-08-26 18:00:00",12.3,-26.6,1008,30,"Tropical Depression"
"Gustav",1996,"1996-08-27 00:00:00",12.1,-27.8,1008,30,"Tropical Depression"
"Gustav",1996,"1996-08-27 06:00:00",11.7,-28.8,1008,30,"Tropical Depression"
"Gustav",1996,"1996-08-27 12:00:00",11.1,-30,1007,30,"Tropical Depression"
"Gustav",1996,"1996-08-27 18:00:00",10.6,-31,1007,30,"Tropical Depression"
"Gustav",1996,"1996-08-28 00:00:00",10.4,-31.8,1006,30,"Tropical Depression"
"Gustav",1996,"1996-08-28 06:00:00",10.6,-32.7,1006,35,"Tropical Storm"
"Gustav",1996,"1996-08-28 12:00:00",11,-33.6,1005,35,"Tropical Storm"
"Gustav",1996,"1996-08-28 18:00:00",11.8,-34.4,1005,35,"Tropical Storm"
"Gustav",1996,"1996-08-29 00:00:00",12.5,-35.2,1005,40,"Tropical Storm"
"Gustav",1996,"1996-08-29 06:00:00",13.1,-36.2,1005,40,"Tropical Storm"
"Gustav",1996,"1996-08-29 12:00:00",13.7,-37.2,1005,40,"Tropical Storm"
"Gustav",1996,"1996-08-29 18:00:00",14.4,-38,1005,40,"Tropical Storm"
"Gustav",1996,"1996-08-30 00:00:00",15.2,-38.4,1005,35,"Tropical Storm"
"Gustav",1996,"1996-08-30 06:00:00",15.8,-38.9,1005,35,"Tropical Storm"
"Gustav",1996,"1996-08-30 12:00:00",16.2,-39.5,1006,35,"Tropical Storm"
"Gustav",1996,"1996-08-30 18:00:00",16.6,-40.4,1006,35,"Tropical Storm"
"Gustav",1996,"1996-08-31 00:00:00",17.1,-41.1,1007,35,"Tropical Storm"
"Gustav",1996,"1996-08-31 06:00:00",17.7,-41.8,1008,35,"Tropical Storm"
"Gustav",1996,"1996-08-31 12:00:00",18.3,-42.5,1008,35,"Tropical Storm"
"Gustav",1996,"1996-08-31 18:00:00",18.7,-43.2,1008,35,"Tropical Storm"
"Gustav",1996,"1996-09-01 00:00:00",19.3,-43.8,1008,35,"Tropical Storm"
"Gustav",1996,"1996-09-01 06:00:00",19.9,-44.5,1008,35,"Tropical Storm"
"Gustav",1996,"1996-09-01 12:00:00",20.5,-45.4,1008,35,"Tropical Storm"
"Gustav",1996,"1996-09-01 18:00:00",20,-46.5,1008,30,"Tropical Depression"
"Gustav",1996,"1996-09-02 00:00:00",21.3,-47.7,1008,30,"Tropical Depression"
"Hortense",1996,"1996-09-03 12:00:00",14.9,-41,1006,25,"Tropical Depression"
"Hortense",1996,"1996-09-03 18:00:00",14.9,-42.7,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-04 00:00:00",14.8,-44.1,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-04 06:00:00",14.7,-45.4,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-04 12:00:00",14.6,-46.6,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-04 18:00:00",14.7,-47.5,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-05 00:00:00",14.9,-48.4,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-05 06:00:00",14.8,-49.5,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-05 12:00:00",14.5,-51.1,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-05 18:00:00",14.3,-52.6,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-06 00:00:00",14.4,-53.6,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-06 06:00:00",14.6,-54.3,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-06 12:00:00",14.7,-55.1,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-06 18:00:00",14.9,-55.7,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-07 00:00:00",15.2,-57,1006,30,"Tropical Depression"
"Hortense",1996,"1996-09-07 06:00:00",15.4,-58.3,1005,35,"Tropical Storm"
"Hortense",1996,"1996-09-07 12:00:00",15.6,-59.6,1004,40,"Tropical Storm"
"Hortense",1996,"1996-09-07 18:00:00",15.8,-60.4,1000,40,"Tropical Storm"
"Hortense",1996,"1996-09-08 00:00:00",16.1,-61.2,996,50,"Tropical Storm"
"Hortense",1996,"1996-09-08 06:00:00",16.1,-62,996,55,"Tropical Storm"
"Hortense",1996,"1996-09-08 12:00:00",16.1,-62.8,996,60,"Tropical Storm"
"Hortense",1996,"1996-09-08 18:00:00",16.1,-63.6,991,60,"Tropical Storm"
"Hortense",1996,"1996-09-09 00:00:00",16.1,-64.1,990,60,"Tropical Storm"
"Hortense",1996,"1996-09-09 06:00:00",16.1,-64.5,987,70,"Tropical Storm"
"Hortense",1996,"1996-09-09 12:00:00",16.3,-65,985,70,"Tropical Storm"
"Hortense",1996,"1996-09-09 18:00:00",16.6,-65.6,990,70,"Tropical Storm"
"Hortense",1996,"1996-09-10 00:00:00",17.1,-66.1,989,70,"Tropical Storm"
"Hortense",1996,"1996-09-10 06:00:00",18,-66.9,989,70,"Tropical Storm"
"Hortense",1996,"1996-09-10 12:00:00",18.3,-67.8,989,65,"Tropical Storm"
"Hortense",1996,"1996-09-10 18:00:00",18.9,-68.4,990,65,"Tropical Storm"
"Hortense",1996,"1996-09-11 00:00:00",19.5,-68.9,982,70,"Tropical Storm"
"Hortense",1996,"1996-09-11 06:00:00",20.1,-69.5,975,75,"Tropical Storm"
"Hortense",1996,"1996-09-11 12:00:00",20.9,-70.1,971,90,"Tropical Storm"
"Hortense",1996,"1996-09-11 18:00:00",21.6,-70.6,970,95,"Tropical Storm"
"Hortense",1996,"1996-09-12 00:00:00",22.3,-71.1,967,100,"Tropical Storm"
"Hortense",1996,"1996-09-12 06:00:00",23,-71.4,962,105,"Tropical Storm"
"Hortense",1996,"1996-09-12 12:00:00",23.9,-71.8,959,115,"Tropical Storm"
"Hortense",1996,"1996-09-12 18:00:00",24.7,-71.8,946,115,"Tropical Storm"
"Hortense",1996,"1996-09-13 00:00:00",25.9,-71.5,935,120,"Tropical Storm"
"Hortense",1996,"1996-09-13 06:00:00",27.2,-71.4,942,115,"Tropical Storm"
"Hortense",1996,"1996-09-13 12:00:00",29,-70.9,948,100,"Tropical Storm"
"Hortense",1996,"1996-09-13 18:00:00",31,-70.3,948,100,"Tropical Storm"
"Hortense",1996,"1996-09-14 00:00:00",33.3,-69.5,948,90,"Tropical Storm"
"Hortense",1996,"1996-09-14 06:00:00",35.9,-68.4,955,90,"Tropical Storm"
"Hortense",1996,"1996-09-14 12:00:00",38.5,-67.1,960,85,"Tropical Storm"
"Hortense",1996,"1996-09-14 18:00:00",42,-65.2,960,75,"Tropical Storm"
"Hortense",1996,"1996-09-15 00:00:00",44.3,-63.3,970,70,"Tropical Storm"
"Hortense",1996,"1996-09-15 06:00:00",45.5,-61.5,980,65,"Tropical Storm"
"Hortense",1996,"1996-09-15 12:00:00",46.3,-59.1,982,60,"Tropical Storm"
"Hortense",1996,"1996-09-15 18:00:00",46,-55,996,40,"Tropical Storm"
"Hortense",1996,"1996-09-16 00:00:00",46,-54,998,40,"Tropical Storm"
"Hortense",1996,"1996-09-16 06:00:00",45,-50,999,35,"Tropical Storm"
"Isidore",1996,"1996-09-24 12:00:00",8.6,-23.3,1008,25,"Tropical Depression"
"Isidore",1996,"1996-09-24 18:00:00",9.2,-25.2,1008,30,"Tropical Depression"
"Isidore",1996,"1996-09-25 00:00:00",9.9,-26.9,1006,30,"Tropical Depression"
"Isidore",1996,"1996-09-25 06:00:00",10.3,-28.5,1004,35,"Tropical Storm"
"Isidore",1996,"1996-09-25 12:00:00",10.7,-30,1000,45,"Tropical Storm"
"Isidore",1996,"1996-09-25 18:00:00",11,-31.7,994,50,"Tropical Storm"
"Isidore",1996,"1996-09-26 00:00:00",11.2,-32.8,988,60,"Tropical Storm"
"Isidore",1996,"1996-09-26 06:00:00",11.7,-34.2,984,70,"Hurricane"
"Isidore",1996,"1996-09-26 12:00:00",12.4,-35.8,980,70,"Hurricane"
"Isidore",1996,"1996-09-26 18:00:00",12.8,-37.1,977,75,"Hurricane"
"Isidore",1996,"1996-09-27 00:00:00",13.1,-38.6,974,80,"Hurricane"
"Isidore",1996,"1996-09-27 06:00:00",13.7,-39.8,972,85,"Hurricane"
"Isidore",1996,"1996-09-27 12:00:00",14.1,-41.1,968,90,"Hurricane"
"Isidore",1996,"1996-09-27 18:00:00",14.9,-42.2,963,95,"Hurricane"
"Isidore",1996,"1996-09-28 00:00:00",15.8,-42.9,960,100,"Hurricane"
"Isidore",1996,"1996-09-28 06:00:00",16.7,-43.1,961,100,"Hurricane"
"Isidore",1996,"1996-09-28 12:00:00",17.8,-43.2,965,95,"Hurricane"
"Isidore",1996,"1996-09-28 18:00:00",19,-43.2,968,90,"Hurricane"
"Isidore",1996,"1996-09-29 00:00:00",20,-42.9,973,85,"Hurricane"
"Isidore",1996,"1996-09-29 06:00:00",20.8,-42.2,979,75,"Hurricane"
"Isidore",1996,"1996-09-29 12:00:00",21.8,-41.3,982,70,"Hurricane"
"Isidore",1996,"1996-09-29 18:00:00",22.6,-40.9,986,65,"Hurricane"
"Isidore",1996,"1996-09-30 00:00:00",23.8,-40.4,989,60,"Tropical Storm"
"Isidore",1996,"1996-09-30 06:00:00",25.3,-40.1,992,60,"Tropical Storm"
"Isidore",1996,"1996-09-30 12:00:00",26.7,-40,995,50,"Tropical Storm"
"Isidore",1996,"1996-09-30 18:00:00",28.2,-40.1,997,45,"Tropical Storm"
"Isidore",1996,"1996-10-01 00:00:00",29.9,-40.3,1000,35,"Tropical Storm"
